667A Lyttelton          New Zealand         1998 43360S 172430E 0000 3 00000R MM
667A Lytt  199801011  283  343  433  983 1593 1943 2123 2203 1993 1493  933  653
667A Lytt  199801012  243   93  443  833 1353 1783 2253 2423 2063 1953 1333  763
667A Lytt  199801021  493  253  243  473 1143 1593 1863 2183 2333 1873 1403 1073
667A Lytt  199801022  533  193  213  533  923 1393 1973 2343 2333 2283 1973 1283
667A Lytt  199801031  803  603  173  293  743 1273 1593 2053 2453 2213 1923 1523
667A Lytt  199801032 1083  413  303  373  493 1063 1603 1983 2363 2483 2333 1803
667A Lytt  199801041 1283  983  443  263  443  743 1183 1633 2163 2383 2183 1953
667A Lytt  199801042 1493  913  503  313  363  563 1053 1633 2073 2283 2403 2293
667A Lytt  199801051 1733 1333  833  363  313  443  763 1243 1803 2183 2283 2363
667A Lytt  199801052 2023 1453 1063  573  303  403  643 1063 1533 2083 2263 2263
667A Lytt  199801061 2183 1773 1233  813  493  263  393  783 1293 1813 2093 2453
667A Lytt  199801062 2363 1883 1603 1053  593  403  443  683 1013 1653 2053 2183
667A Lytt  199801071 2363 2153 1763 1213  773  423  263  423  863 1283 1833 2263
667A Lytt  199801072 2443 2383 1993 1583 1033  663  403  483  673 1173 1693 2053
667A Lytt  199801081 2473 2443 2193 1853 1303  843  603  433  533 1023 1473 1993
667A Lytt  199801082 2313 2523 2453 2013 1553 1133  683  583  493  823 1203 1603
667A Lytt  199801091 2193 2413 2523 2233 1803 1453  813  543  353  613 1073 1613
667A Lytt  199801092 1983 2403 2663 2373 2133 1693 1143  773  523  543  713 1263
667A Lytt  199801101 1763 2093 2413 2393 2123 1723 1143  863  423  293  583 1003
667A Lytt  199801102 1533 1993 2313 2523 2223 1943 1533  833  603  423  383  643
667A Lytt  199801111 1193 1723 2013 2263 2353 2023 1533 1023  603  363  213  573
667A Lytt  199801112 1053 1513 2073 2333 2423 2423 1943 1343  943  733  293  413
667A Lytt  199801121  843 1263 1673 2073 2403 2233 1913 1503  953  583  373  353
667A Lytt  199801122  733 1153 1703 2053 2363 2493 2293 1723 1333  953  463  483
667A Lytt  199801131  633  853 1463 1933 2143 2433 2293 1903 1463  943  583  383
667A Lytt  199801132  433  693 1233 1723 2053 2413 2303 2133 1663 1153  713  353
667A Lytt  199801141  483  583  843 1393 1913 2053 2223 2103 1753 1253  803  503
667A Lytt  199801142  283  413  773 1393 1723 2193 2363 2353 1953 1633 1163  593
667A Lytt  199801151  413  593  593  883 1623 2033 2003 2303 2093 1593 1333  893
667A Lytt  199801152  513  453  643  963 1453 1993 2273 2313 2383 2093 1483  953
667A Lytt  199801161  693  573  683  733 1353 1763 2003 2223 2293 2023 1663 1183
667A Lytt  199801162  853  603  573  783 1233 1603 2083 2253 2343 2163 1823 1363
667A Lytt  199801171  923  833  533  563  923 1333 1623 1953 2193 2093 1883 1483
667A Lytt  199801172 1003  843  573  543  843 1373 1563 1953 2283 2213 1963 1703
667A Lytt  199801181 1263  973  623  683  643 1093 1553 1773 2133 2323 2123 1853
667A Lytt  199801182 1653  993  733  693  763  993 1393 1763 1993 2303 2263 1973
667A Lytt  199801191 1523 1383  893  643  793  893 1123 1533 1863 2073 2123 1993
667A Lytt  199801192 1673 1263  993  623  613  833 1013 1433 1703 2023 2123 1993
667A Lytt  199801201 1813 1423 1003  813  653  653  863 1263 1503 1853 2053 1943
667A Lytt  199801202 1913 1493 1163  863  623  653  763 1113 1425 1710 1919 1970
667A Lytt  199801211 1828 1540 1173  803  663  513  503  793 1183 1443 1673 2013
667A Lytt  199801212 1873 1483 1403  963  613  513  523  713  943 1323 1763 1653
667A Lytt  199801221 1853 1813 1253  973  903  453  293  653  883 1123 1543 1893
667A Lytt  199801222 1923 1683 1663 1273  763  733  503  423  843 9999 9999 9999
667A Lytt  199801231 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
667A Lytt  199801232 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
667A Lytt  199801241 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
667A Lytt  199801242 9999 9999 9999 9999 9999 9999  733  423  523  583  873 1263
667A Lytt  199801251 1643 1963 1963 1903 1653 1163  813  503  383  423  733 1143
667A Lytt  199801252 1563 1833 2143 2043 1813 1523 1063  633  563  453  563  903
667A Lytt  199801261 1383 1803 1963 2043 1953 1543 1193  653  443  363  453  853
667A Lytt  199801262 1333 1703 2063 2263 2123 1983 1413 1043  713  443  483  663
667A Lytt  199801271 1063 1623 1963 2183 2293 2033 1633 1153  653  543  393  643
667A Lytt  199801272 1033 1493 2023 2333 2453 2313 2093 1503 1033  603  483  433
667A Lytt  199801281  723 1203 1693 2113 2303 2343 2063 1523 1143  663  353  433
667A Lytt  199801282  523 1053 1673 2013 2383 2603 2303 1913 1533  843  523  393
667A Lytt  199801291  413  753 1293 1833 2143 2373 2393 2033 1543  973  643  333
667A Lytt  199801292  323  643 1143 1683 2203 2603 2463 2383 1973 1253  863  443
667A Lytt  199801301  283  263  793 1393 1853 2253 2463 2333 1903 1563  953  473
667A Lytt  199801302  293  243  613 1073 1763 2253 2493 2503 2333 1853 1273  713
667A Lytt  199801311  463  233  323  883 1463 1833 2273 2543 2143 1933 1413  773
667A Lytt  199801312  383  143  173  493 1093 1703 2013 2383 2483 2153 1623 1113
667A Lytt  199802011  663  203   93  293  723 1293 1843 2193 2353 2233 1853 1293
667A Lytt  199802012  813  323  183  223  543 1143 1663 2053 2453 2353 2063 1723
667A Lytt  199802021 1053  563  353  133  283  803 1463 1853 2073 2483 2243 1723
667A Lytt  199802022 1363  783  393   93  253  663 1023 1583 2133 2223 2303 2003
667A Lytt  199802031 1533 1043  523  283  113  273  833 1323 1753 2243 2383 2073
667A Lytt  199802032 1803 1383  743  353  263  263  553 1073 1683 1923 2193 2283
