667A Lyttelton          New Zealand         2003 43360S 172430E 0000 3 00000R MM
667A Lytt  200301011 1272 1840 2218 2271 2098 1801 1376  693  458  368  294  677
667A Lytt  200301012 1315 1645 2052 2467 2293 2105 1792 1228  687  519  434  419
667A Lytt  200301021  898 1566 1819 2196 2309 2213 1754 1220  790  506  288  419
667A Lytt  200301022  751 1276 1785 2132 2420 2428 2188 1685 1127  807  485  297
667A Lytt  200301031  560 1055 1510 1827 2212 2331 2058 1718 1188  831  445  222
667A Lytt  200301032  531  884 1264 1867 2294 2405 2373 2210 1625 1166  673  582
667A Lytt  200301041  356  619 1145 1515 1947 2319 2322 2062 1689 1295  725  542
667A Lytt  200301042  500  520  960 1516 1987 2319 2488 2463 2060 1686 1117  617
667A Lytt  200301051  592  531  679 1183 1738 2097 2229 2380 2007 1685 1199  773
667A Lytt  200301052  532  394  657 1008 1536 1978 2239 2456 2306 1870 1566 1018
667A Lytt  200301061  719  502  581  634 1285 1679 1874 2303 2219 1832 1559 1157
667A Lytt  200301062  690  522  441  733 1050 1597 1982 2249 2239 2156 1849 1289
667A Lytt  200301071  850  698  491  471  819 1273 1590 1893 2069 2060 1694 1483
667A Lytt  200301072 1049  613  552  554  704 1187 1634 1936 2167 2170 1931 1716
667A Lytt  200301081 1194  907  601  451  578  975 1204 1551 1962 2024 1818 1720
667A Lytt  200301082 1335  875  626  627  501  868 1258 1638 1743 2080 2108 1751
667A Lytt  200301091 1475 1247  813  450  594  654  931 1211 1731 1904 1912 1938
667A Lytt  200301092 1598 1216  932  756  494  721  930 1257 1656 1899 2024 1959
667A Lytt  200301101 1832 1505  992  809  665  554  680 1084 1433 1753 1941 1986
667A Lytt  200301102 1992 1565 1204 1012  720  729  765 1091 1403 1753 1950 1937
667A Lytt  200301111 1988 1799 1287 1102  752  661  534  803 1203 1485 1794 1970
667A Lytt  200301112 2055 1801 1470 1258  959  739  780  839 1111 1457 1699 1908
667A Lytt  200301121 1968 1954 1694 1251 1069  776  613  641  918 1254 1569 1952
667A Lytt  200301122 1879 1928 1910 1359 1143 1018  752  618  922 1233 1366 1697
667A Lytt  200301131 1998 1983 1822 1632 1331  936  737  700  798 1078 1422 1762
667A Lytt  200301132 1996 2060 2086 1913 1479 1257  976  821  733 1032 1291 1481
667A Lytt  200301141 1872 2030 1960 1770 1599 1127  853  779  599  832 1035 1520
667A Lytt  200301142 1737 1949 2130 1848 1686 1419  997  740  699  689  884 1309
667A Lytt  200301151 1500 1923 1916 1931 1831 1314 1037  792  632  550  821 1172
667A Lytt  200301152 1527 1808 1983 2127 1871 1708 1303  968  691  701  790  931
667A Lytt  200301161 1349 1757 1897 1912 2042 1672 1247  976  655  475  555  917
667A Lytt  200301162 1215 1587 1961 2106 2073 1938 1592 1210  833  640  633  663
667A Lytt  200301171 1020 1493 1798 1963 2104 1935 1607 1257  859  552  459  638
667A Lytt  200301172  959 1352 1821 2073 2213 2221 1888 1528 1137  770  598  493
667A Lytt  200301181  749 1192 1485 1900 2169 2115 1896 1553 1174  775  529  561
667A Lytt  200301182  708  989 1535 2028 2155 2418 2332 1847 1546 1134  795  585
667A Lytt  200301191  673  934 1270 1719 2092 2222 2165 2092 1598 1078  935  624
667A Lytt  200301192  544  835 1266 1784 2154 2522 2565 2195 2020 1565  932  779
667A Lytt  200301201  456  635  939 1416 1779 2140 2373 2155 1851 1497 1056  619
667A Lytt  200301202  460  551  774 1339 1703 2241 2438 2366 2250 1803 1321  893
667A Lytt  200301211  528  482  539 1043 1568 1732 2191 2390 2090 1909 1376 1008
667A Lytt  200301212  578  406  557  915 1341 1853 2347 2581 2409 2309 1976 1121
667A Lytt  200301221  988  660  351  728 1370 1624 1998 2420 2388 2159 1967 1466
667A Lytt  200301222  882  593  706  434  978 1698 1948 2292 2653 2444 2178 1771
667A Lytt  200301231 1227  902  522  537  737 1187 1673 2049 2394 2452 2329 1905
667A Lytt  200301232 1401  975  597  559  692 1088 1589 2130 2444 2541 2548 2103
667A Lytt  200301241 1628 1275  824  582  629  969 1276 1755 2243 2413 2423 2299
667A Lytt  200301242 1900 1303 1047  671  480  819 1142 1585 2036 2503 2510 2445
667A Lytt  200301251 2156 1653 1191  715  580  637  792 1291 1787 2215 2389 2515
667A Lytt  200301252 2258 1750 1396  949  662  590  724 1065 1613 2008 2210 2339
667A Lytt  200301261 2399 1913 1458 1063  632  504  552  824 1295 1756 2120 2398
667A Lytt  200301262 2512 2124 1751 1473  845  706  621  742 1217 1587 2005 2220
667A Lytt  200301271 2505 2252 1867 1587  961  681  439  702  785 1337 1850 2105
667A Lytt  200301272 2450 2368 2096 1728 1378  802  643  473  848 1082 1521 2006
667A Lytt  200301281 2281 2402 2212 1908 1488 1050  792  564  723  979 1543 1877
667A Lytt  200301282 2316 2495 2447 2218 1782 1402  912  649  596  791 1094 1471
667A Lytt  200301291 2001 2289 2201 2232 1844 1393  976  559  517  619  878 1403
667A Lytt  200301292 1875 2156 2434 2336 2084 1741 1167  871  536  562  688  992
667A Lytt  200301301 1584 1981 2096 2291 2209 1705 1284  889  608  432  616  979
