667A Lyttelton          New Zealand         2005 43360S 172430E 0000 3 00000R MM
667A Lytt  200501011 1235 1088  753  652  839 1153 1421 1804 2021 2100 1988 1691
667A Lytt  200501012 1457  991  799  692  806 1063 1461 1805 2018 2097 2208 1861
667A Lytt  200501021 1494 1264  946  695  637  901 1261 1376 1815 2130 1857 1803
667A Lytt  200501022 1745 1147  840  716  710  705 1080 1480 1788 1950 2196 2042
667A Lytt  200501031 1573 1482 1084  678  668  722  791 1180 1608 1895 1956 2166
667A Lytt  200501032 1724 1464 1261  801  652  669  898 1097 1555 1866 2071 2044
667A Lytt  200501041 2025 1706 1315 1010  729  693  711 1031 1434 1735 1991 2192
667A Lytt  200501042 2087 1724 1450 1279  772  612  839  976 1207 1692 2047 2125
667A Lytt  200501051 2116 2153 1615 1193 1008  738  477  807 1117 1384 1804 2176
667A Lytt  200501052 2167 2014 1861 1465 1028  841  609  773  956 1292 1795 1971
667A Lytt  200501061 2207 2227 1952 1534 1299  851  620  655  791 1264 1601 2004
667A Lytt  200501062 2252 2370 2062 1820 1486 1084  736  631  711  941 1397 1743
667A Lytt  200501071 2089 2328 2157 1892 1582 1190  695  561  637  819 1151 1680
667A Lytt  200501072 2048 2269 2366 2112 1829 1480  950  760  552  677 1019 1445
667A Lytt  200501081 1763 2174 2404 2059 1911 1459  979  606  429  546  658 1254
667A Lytt  200501082 1712 2074 2328 2429 2151 1827 1404  806  609  498  528  781
667A Lytt  200501091 1375 1882 2006 2252 2184 1803 1306  776  469  297  276  621
667A Lytt  200501092 1194 1666 1999 2423 2321 2156 1704 1262  681  445  296  349
667A Lytt  200501101  700 1356 1750 1950 2366 2109 1665 1255  696  374  116  253
667A Lytt  200501102  554 1107 1633 2170 2376 2419 2182 1681 1151  722  328  127
667A Lytt  200501111  276  710 1355 1673 2091 2379 2008 1613 1252  653  160   68
667A Lytt  200501112  259  406 1076 1711 2142 2432 2369 2183 1722 1054  638  272
667A Lytt  200501121   15  333  688 1277 1820 2134 2334 2140 1732 1203  686  225
667A Lytt  200501122  177  140  511 1163 1736 2202 2410 2481 2160 1718 1119  644
667A Lytt  200501131  210  269  342  715 1366 1914 2108 2397 2253 1648 1227  792
667A Lytt  200501132  227  173  219  679 1098 1838 2162 2422 2440 2115 1661 1022
667A Lytt  200501141  639  324  193  342  829 1435 1823 2182 2380 2206 1667 1200
667A Lytt  200501142  887  236  193  342  644 1198 1833 2209 2339 2437 2106 1577
667A Lytt  200501151 1088  783  289  243  569  999 1391 1850 2195 2423 2060 1729
667A Lytt  200501152 1310  750  327  314  438  749 1310 1688 2151 2286 2283 1929
667A Lytt  200501161 1479 1187  598  291  388  610  982 1559 1940 2201 2313 2112
667A Lytt  200501162 1859 1319  958  565  365  643  915 1451 1731 2166 2381 2081
667A Lytt  200501171 2067 1618 1242  780  646  400  640 1278 1560 2017 2229 2424
667A Lytt  200501172 2143 1821 1518  903  689  579  608  985 1420 1747 2114 2260
667A Lytt  200501181 2255 1904 1527 1200  757  581  586  680 1351 1615 1928 2261
667A Lytt  200501182 2365 1995 1759 1473 1004  780  615  835 1047 1387 1892 2029
667A Lytt  200501191 2225 2247 1810 1486 1200  810  616  625  875 1304 1641 1981
667A Lytt  200501192 2231 2247 2014 1815 1244 1093  800  571  874 1129 1405 1708
667A Lytt  200501201 2074 2250 1956 1767 1545 1007  717  698  626  802 1371 1762
667A Lytt  200501202 1909 2194 2257 1950 1545 1403  990  620  737  847 1042 1400
667A Lytt  200501211 1807 1995 1993 1913 1732 1230  966  650  571  638  920 1434
667A Lytt  200501212 1695 1900 2228 2125 1817 1637 1208  843  637  806  850 1113
667A Lytt  200501221 1591 1788 2050 2031 1946 1610 1201  989  686  651  797 1042
667A Lytt  200501222 1494 1799 2003 2115 2068 1857 1395 1070  739  625  644  855
667A Lytt  200501231 1156 1509 1882 1888 1952 1798 1490 1050  612  616  514  714
667A Lytt  200501232 1156 1459 1770 2055 2053 1894 1748 1326  903  652  773  586
667A Lytt  200501241  906 1373 1656 1777 2038 1989 1655 1343  964  681  543  651
667A Lytt  200501242  809 1193 1595 1847 2038 2149 1831 1578 1177  812  647  570
667A Lytt  200501251  671 1044 1312 1653 1876 1984 1843 1465 1184  891  422  612
667A Lytt  200501252  559  827 1252 1740 1868 2005 2035 1749 1306  988  774  524
667A Lytt  200501261  462  810 1052 1380 1724 1874 1870 1743 1393 1028  760  513
667A Lytt  200501262  524  655 1007 1365 1752 1998 1963 1985 1591 1286  830  658
667A Lytt  200501271  494  597  855 1150 1535 1726 2001 1803 1576 1360  922  651
667A Lytt  200501272  461  531  699 1070 1416 1845 2013 1990 1789 1503 1178  758
667A Lytt  200501281  599  577  578  986 1343 1655 1913 1942 1851 1602 1222  842
667A Lytt  200501282  592  464  689  779 1220 1709 1829 2024 2031 1659 1397 1037
667A Lytt  200501291  632  590  560  667 1078 1460 1686 1976 1912 1743 1503 1115
667A Lytt  200501292  793  515  535  680  989 1440 1689 1998 2061 1884 1697 1290
667A Lytt  200501301  931  720  561  616  892 1188 1606 1848 1947 1973 1792 1427
667A Lytt  200501302 1031  806  611  634  795 1198 1591 1782 2061 2075 1954 1525
667A Lytt  200501311 1246 1066  645  619  735 1028 1407 1680 1915 2072 2026 1734
667A Lytt  200501312 1403 1039  765  585  721 1033 1188 1644 1978 2127 2074 1809
667A Lytt  200502011 1575 1115  915  591  641  746 1142 1394 1728 2109 1963 1974
667A Lytt  200502012 1654 1204 1084  637  566  748  961 1268 1706 1973 1985 2028
