667A Lyttelton          New Zealand         2013 43360S 172430E 0000 3 00000R MM
667A Lytt  201301011  924  745  776  945 1374 1753 1989 2163 2299 2135 1684 1268
667A Lytt  201301012 1030  748  779  930 1320 1800 2042 2415 2400 2322 1990 1567
667A Lytt  201301021 1188  926  718  873 1310 1583 1875 2203 2353 2328 2138 1680
667A Lytt  201301022 1446 1034  602  907  993 1714 1783 2415 2535 2420 2455 1941
667A Lytt  201301031 1531 1138 1075  645  964 1383 1546 1892 2218 2221 2109 1848
667A Lytt  201301032 1508  964  816  601  651 1046 1384 1739 2117 2281 2267 1913
667A Lytt  201301041 1632 1339  844  649  763  838 1127 1603 1937 2188 2307 2078
667A Lytt  201301042 1841 1380  900  798  661  653 1060 1468 1791 2034 2323 2110
667A Lytt  201301051 1718 1605 1104  699  702  613  835 1271 1692 1968 2212 2287
667A Lytt  201301052 2083 1770 1220  948  592  646  789 1179 1373 1981 2194 2188
667A Lytt  201301061 2222 1829 1465 1053  727  565  607  878 1309 1752 2118 2352
667A Lytt  201301062 2361 2132 1768 1358  973  720  669  838 1193 1637 2051 2353
667A Lytt  201301071 2392 2464 2029 1545 1187  821  732  683 1145 1522 1978 2348
667A Lytt  201301072 2647 2569 2199 2016 1379 1012  821  770  695 1339 1765 2114
667A Lytt  201301081 2425 2620 2353 1957 1637 1162  785  650  843 1157 1492 2082
667A Lytt  201301082 2436 2493 2565 2274 1811 1454  962  646  709  919 1202 1828
667A Lytt  201301091 2169 2489 2610 2255 2103 1458  934  763  489  676 1047 1527
667A Lytt  201301092 2098 2444 2575 2630 2322 1952 1274  932  574  524  720 1180
667A Lytt  201301101 1593 2154 2314 2413 2307 1942 1289  723  575  342  500  965
667A Lytt  201301102 1501 1931 2366 2736 2391 2266 1794 1128  721  448  347  572
667A Lytt  201301111 1134 1728 2077 2442 2555 2216 1859 1283  717  391  304  465
667A Lytt  201301112  852 1455 2063 2352 2621 2713 2156 1699 1144  795  369  486
667A Lytt  201301121  747 1187 1809 2305 2504 2626 2403 1828 1326  823  464  324
667A Lytt  201301122  534 1005 1611 2076 2620 2899 2620 2333 1792 1305  714  489
667A Lytt  201301131  455  810 1251 1906 2311 2682 2655 2446 1944 1349  950  420
667A Lytt  201301132  299  665 1190 1604 2303 2765 2797 2667 2281 1706 1153  754
667A Lytt  201301141  577  440  706 1393 1995 2233 2524 2746 2192 1959 1344  828
667A Lytt  201301142  528  400  663 1071 1760 2259 2533 2663 2647 2231 1587 1145
667A Lytt  201301151  709  533  409  864 1491 1842 2308 2666 2503 2319 1876 1231
667A Lytt  201301152  825  503  513  662 1230 1787 2212 2531 2647 2388 2097 1601
667A Lytt  201301161 1107  793  527  649  931 1496 1881 2229 2597 2457 2235 1826
667A Lytt  201301162 1179  918  581  593  811 1369 1810 2150 2469 2529 2298 1959
667A Lytt  201301171 1535 1115  698  558  797 1016 1476 1925 2353 2419 2479 2208
667A Lytt  201301172 1739 1312  963  676  656 1070 1486 1769 2128 2508 2307 2317
667A Lytt  201301181 1920 1429 1146  765  737  807 1161 1642 1964 2308 2440 2358
667A Lytt  201301182 2057 1683 1453 1023  851  859  986 1439 1847 2119 2328 2290
667A Lytt  201301191 2198 1735 1391 1115  710  707  842 1035 1452 1961 2340 2370
667A Lytt  201301192 2398 1992 1669 1303  983  937  754 1192 1457 1726 1987 2217
667A Lytt  201301201 2226 1974 1656 1333 1018  728  749  850 1317 1618 1866 2234
667A Lytt  201301202 2271 2052 1771 1623 1109  856  778  856 1097 1379 1814 1892
667A Lytt  201301211 2230 2219 1854 1512 1238  966  633  682  934 1227 1558 1955
667A Lytt  201301212 2130 2203 1997 1736 1395 1082  898  776  774 1112 1452 1579
667A Lytt  201301221 2028 2250 1859 1843 1651 1090  741  791  663  970 1368 1705
