667A Lyttelton          New Zealand         2001 43360S 172430E 0000 3 00000R MM
667A Lytt  200101011 1563 1453 1023  813  903 1133 1373 1623 2053 2143 2073 2003
667A Lytt  200101012 1713 1263  913  893  763  953 1263 1553 1843 2143 2173 2033
667A Lytt  200101021 1753 1453 1093  733  713  863  843 1293 1723 1873 2023 2043
667A Lytt  200101022 1833 1373 1073  913  583  753  893 1183 1503 1863 2043 1973
667A Lytt  200101031 1903 1613 1293  783  683  643  543  933 1273 1633 1783 1963
667A Lytt  200101032 2023 1503 1303  983  623  563  573  863 1123 1523 1833 1963
667A Lytt  200101041 1893 1803 1473  993  703  553  453  523  963 1323 1603 1913
667A Lytt  200101042 2083 1833 1493 1303  813  583  563  523  823 1283 1603 1783
667A Lytt  200101051 2093 2093 1693 1363 1053  613  383  473  643  993 1413 1773
667A Lytt  200101052 2093 1993 1883 1633 1083  823  543  383  513  893 1233 1593
667A Lytt  200101061 1913 2083 1963 1633 1363  883  523  363  393  653 1103 1563
667A Lytt  200101062 1933 2133 2193 1983 1633 1143  773  533  453  493  983 1403
667A Lytt  200101071 1673 2093 2233 2003 1723 1413  763  423  423  413  583 1233
667A Lytt  200101072 1733 1993 2333 2323 2043 1713 1133  803  453  453  623  953
667A Lytt  200101081 1513 1993 2193 2283 2253 1783 1313  863  493  323  383  743
667A Lytt  200101082 1313 1833 2243 2503 2373 2283 1683 1103  753  473  373  483
667A Lytt  200101091 1013 1503 2003 2233 2443 2173 1773 1273  693  473  193  363
667A Lytt  200101092  793 1363 1913 2423 2573 2553 2273 1663 1163  713  353  223
667A Lytt  200101101  543 1003 1623 1903 2353 2603 2203 1693 1253  763  243  193
667A Lytt  200101102  293  713 1283 1953 2373 2573 2523 2173 1583  983  593  173
667A Lytt  200101111  143  463  903 1473 2053 2413 2393 2183 1773 1113  563  183
667A Lytt  200101112   53  123  743 1393 1913 2503 2613 2533 2233 1603 1083  573
667A Lytt  200101121  173  263  443 1003 1693 2183 2463 2543 2213 1873 1203  613
667A Lytt  200101122  383   43  353  783 1493 2113 2543 2793 2723 2263 1743 1133
667A Lytt  200101131  573  293  333  543 1133 1753 2193 2443 2643 2313 1723 1313
667A Lytt  200101132  663  223  133  473  813 1473 2073 2483 2643 2583 2213 1543
667A Lytt  200101141 1013  613  243  313  673 1213 1653 2153 2553 2533 2223 1743
667A Lytt  200101142 1233  613  323  173  403  933 1413 2053 2333 2583 2403 2033
667A Lytt  200101151 1503  993  563  283  293  593 1203 1673 2143 2463 2453 2163
667A Lytt  200101152 1803 1223  713  453  373  613 1023 1643 2213 2453 2623 2283
667A Lytt  200101161 1903 1653  793  393  363  583  843 1183 1813 2243 2573 2423
667A Lytt  200101162 2353 1953 1313  933  583  573  693 1113 1703 2043 2423 2483
667A Lytt  200101171 2303 2023 1603 1113  783  643  653  913 1393 1853 2223 2403
667A Lytt  200101172 2533 2173 1703 1353  923  623  543  813 1203 1563 2033 2363
667A Lytt  200101181 2343 2293 1933 1453 1033  733  503  673  963 1333 1803 2173
667A Lytt  200101182 2353 2283 2053 1643 1233  863  613  623  853 1133 1613 1943
667A Lytt  200101191 2123 2303 2053 1643 1353  913  603  543  643  943 1343 1873
667A Lytt  200101192 2143 2303 2283 1923 1563 1213  733  573  533  873 1163 1553
667A Lytt  200101201 1873 2143 2133 1873 1683 1183  893  583  473  723 1033 1373
667A Lytt  200101202 1853 2123 2283 2203 1843 1623 1193  813  743  723  943 1243
667A Lytt  200101211 1753 2063 2143 2223 2003 1653 1193  913  723  643  903 1123
667A Lytt  200101212 1663 1863 2203 2313 2163 1893 1503 1093  793  713  783  953
667A Lytt  200101221 1353 1693 2053 2063 2063 1793 1453 1033  723  753  593  813
667A Lytt  200101222 1293 1643 1973 2203 2253 2093 1833 1303  983  853  713  803
667A Lytt  200101231 1113 1533 1883 2033 2153 2173 1753 1393 1143  773  743  853
667A Lytt  200101232 1043 1443 1873 2203 2323 2333 2093 1783 1393  913  853  783
667A Lytt  200101241  793 1253 1593 1823 2103 2163 1923 1703 1263  953  713  703
667A Lytt  200101242  763 1083 1533 1883 2153 2363 2173 1873 1553 1133  883  733
