667A Lyttelton          New Zealand         2006 43360S 172430E 0000 3 00000R MM
667A Lytt  200601011  524  866 1320 1769 2134 2397 2373 1957 1704 1034  719  627
667A Lytt  200601012  494  894 1369 1744 2428 2579 2726 2564 2183 1772 1146  638
667A Lytt  200601021  807  521  785 1488 1842 2145 2403 2387 1951 1591 1109  775
667A Lytt  200601022  481  482  941 1446 1885 2437 2718 2766 2600 2231 1550 1090
667A Lytt  200601031  734  624  559  932 1625 2039 2237 2663 2618 2240 1649 1419
667A Lytt  200601032  839  541  802  859 1405 2076 2627 2571 2975 2770 2057 1694
667A Lytt  200601041 1294  814  739  715 1247 1669 1938 2489 2706 2507 2148 1718
667A Lytt  200601042 1238  674  474  537  894 1378 1931 2324 2530 2739 2452 1861
667A Lytt  200601051 1513 1053  634  535  724 1005 1536 2049 2291 2590 2471 1992
667A Lytt  200601052 1653 1140  670  460  589  943 1330 1879 2219 2476 2528 2185
667A Lytt  200601061 1825 1458  850  515  497  551  921 1417 1943 2223 2383 2317
667A Lytt  200601062 1933 1444  969  709  323  555  836 1237 1596 2089 2306 2239
667A Lytt  200601071 2139 1803 1219  784  624  402  545  895 1449 1780 2089 2365
667A Lytt  200601072 2212 1904 1453 1056  555  538  535  940 1179 1666 2012 2096
667A Lytt  200601081 2311 1988 1477 1158  831  392  358  625 1007 1374 1769 2283
667A Lytt  200601082 2341 2209 2062 1435 1088  811  617  527  890 1279 1501 1920
667A Lytt  200601091 2209 2137 1912 1558 1183  732  431  541  563  941 1451 1859
667A Lytt  200601092 2126 2228 2112 1795 1416 1127  688  570  627  913 1108 1618
667A Lytt  200601101 2006 2008 2098 1950 1477 1073  729  509  330  741  992 1400
667A Lytt  200601102 1931 2106 2188 2073 1797 1454  916  804  514  567 1078 1128
667A Lytt  200601111 1644 2078 2110 2009 1890 1491  968  746  445  540  854  882
667A Lytt  200601112 1622 1951 2102 2206 2139 1789 1353 1034  686  660  660  872
667A Lytt  200601121 1348 1701 1991 2095 2096 1889 1313 1025  718  500  558  853
667A Lytt  200601122 1307 1627 1992 2337 2287 2054 1846 1273  893  767  575  666
667A Lytt  200601131 1065 1497 1742 2058 2205 2142 1868 1317 1090  786  497  633
667A Lytt  200601132  949 1276 1838 2108 2204 2349 2102 1758 1093  932  847  518
667A Lytt  200601141  692 1253 1499 1728 2215 2212 1918 1837 1182  949  690  638
667A Lytt  200601142  712  964 1521 1784 2144 2369 2172 1944 1708 1244  800  870
667A Lytt  200601151  831  900 1392 1801 2019 2203 2317 2036 1566 1375  859  647
667A Lytt  200601152  676  803 1078 1595 1964 2116 2215 2155 1888 1416 1148  726
667A Lytt  200601161  713  818  970 1368 1833 2059 2075 2099 1879 1462 1061  821
667A Lytt  200601162  692  622  953 1297 1646 2052 2283 2152 2106 1762 1290 1021
667A Lytt  200601171  814  795  823 1208 1575 1834 2114 2240 2046 1815 1389 1100
667A Lytt  200601172  791  604  919 1025 1479 1869 2224 2264 2138 2075 1724 1129
667A Lytt  200601181  918  981  755  868 1464 1711 1901 2188 2283 1914 1764 1398
667A Lytt  200601182 1039  677  810  820 1082 1664 1851 2119 2186 2157 1801 1389
667A Lytt  200601191 1195  870  650  789 1034 1275 1537 1934 2025 1867 1819 1443
667A Lytt  200601192 1125  747  647  731  817 1240 1669 1837 1997 2139 1960 1478
667A Lytt  200601201 1291 1013  722  596  811 1031 1254 1795 1892 1882 2008 1696
667A Lytt  200601202 1292 1003  796  628  607  947 1298 1538 1909 1940 1964 1775
667A Lytt  200601211 1386 1185  853  637  714  885 1055 1461 1777 1895 1978 1940
667A Lytt  200601212 1622 1183 1064  653  748  859 1038 1422 1670 1904 2072 1814
667A Lytt  200601221 1646 1529 1029  818  736  714  805 1249 1560 1717 1836 2089
667A Lytt  200601222 1868 1332 1246  885  566  705  864 1059 1368 1756 1806 1870
667A Lytt  200601231 1899 1563 1250 1031  802  541  742 1030 1134 1603 1910 1961
667A Lytt  200601232 1974 1741 1424 1099  868  669  726  917 1103 1617 1831 1908
667A Lytt  200601241 2077 1901 1571 1301 1030  718  852  835 1120 1485 1748 2010
667A Lytt  200601242 2291 2074 1904 1621 1293  967  836  974 1026 1402 1626 1956
667A Lytt  200601251 2069 2164 2015 1607 1256 1076  813  706  835 1235 1536 1819
667A Lytt  200601252 2195 2208 2136 1804 1515 1196  851  806  701 1042 1351 1684
667A Lytt  200601261 1902 2137 2115 1832 1564 1160  869  655  614  821 1149 1504
667A Lytt  200601262 1972 2140 2224 2000 1824 1476  939  742  634  576  956 1315
667A Lytt  200601271 1635 1961 2074 2093 1850 1405 1036  677  420  408  875 1049
667A Lytt  200601272 1540 1984 2207 2157 2062 1810 1272  878  612  487  510  854
667A Lytt  200601281 1270 1762 1980 2194 2144 1795 1403  880  551  384  385  734
667A Lytt  200601282 1106 1679 2075 2214 2299 2202 1636 1178  864  440  328  426
667A Lytt  200601291  786 1320 1765 2050 2289 2097 1788 1337  746  408  311  303
667A Lytt  200601292  666 1165 1691 2101 2376 2496 2107 1703 1212  748  367  350
667A Lytt  200601301  465  892 1429 1966 2329 2367 2286 1917 1321  836  606  241
667A Lytt  200601302  408  707 1323 1891 2275 2696 2495 2322 1882 1375  832  529
667A Lytt  200601311  477  611  934 1596 2158 2350 2563 2471 1831 1333  855  456
667A Lytt  200601312  275  390  912 1303 1895 2505 2632 2448 2366 1726 1198  639
667A Lytt  200602011  385  282  445  986 1610 1967 2376 2485 2238 1911 1353  756
