667A Lyttelton          New Zealand         2009 43360S 172430E 0000 3 00000R MM
667A Lytt  200901011 1149  952  836  739 1193 1592 1723 1960 2251 2045 1623 1549
667A Lytt  200901012 1168  652  734  835 1012 1381 1745 2091 2127 2198 2189 1542
667A Lytt  200901021 1362 1142  762  718  976 1311 1365 1802 2216 2287 1907 1657
667A Lytt  200901022 1536  951 1031  807  834 1378 1591 1887 2141 2456 2242 1925
667A Lytt  200901031 1666 1458  804  766  800  931 1202 1713 1834 2026 2236 1923
667A Lytt  200901032 1567 1264 1032  673  679  986 1098 1505 1889 2156 2136 2090
667A Lytt  200901041 1829 1427 1108  857  655  600  934 1250 1580 1908 2099 2084
667A Lytt  200901042 1887 1463 1227  853  684  732  777 1189 1587 1817 2060 2208
667A Lytt  200901051 2050 1628 1420 1058  682  547  835  952 1255 1835 1969 2135
667A Lytt  200901052 2288 1831 1538 1219  969  727  699  997 1347 1609 1963 2228
667A Lytt  200901061 2248 2051 1672 1331 1005  629  710  743 1003 1518 1842 2168
667A Lytt  200901062 2408 2225 2008 1701 1209 1007  740  751  988 1268 1606 2050
667A Lytt  200901071 2286 2266 2111 1696 1343  896  688  514  688 1145 1520 2006
667A Lytt  200901072 2300 2422 2394 1948 1712 1228  817  741  711  833 1336 1742
667A Lytt  200901081 2119 2374 2386 2061 1752 1305  841  656  591  737 1147 1652
667A Lytt  200901082 2100 2397 2594 2367 2156 1776 1127  855  642  610  885 1324
667A Lytt  200901091 1772 2189 2377 2367 2128 1814 1210  722  514  471  556 1091
667A Lytt  200901092 1658 2131 2497 2682 2498 2144 1530 1222  740  468  565  800
667A Lytt  200901101 1245 1839 2248 2347 2447 2185 1732 1047  656  481  201  589
667A Lytt  200901102 1086 1585 2017 2510 2616 2436 2042 1458  997  505  372  326
667A Lytt  200901111  600 1280 1753 1961 2430 2438 1981 1561  916  549  150  165
667A Lytt  200901112  452  908 1553 2103 2496 2614 2328 1905 1406  866  411  153
667A Lytt  200901121  223  681 1142 1686 2119 2404 2389 2098 1445  957  438   82
667A Lytt  200901122  206  454  862 1645 2097 2410 2608 2365 1892 1264  775  293
667A Lytt  200901131  246  267  568 1190 1748 2131 2378 2375 2066 1427  941  530
667A Lytt  200901132   50  133  503  960 1585 2222 2346 2521 2542 1725 1321  811
667A Lytt  200901141  420  220  339  696 1226 1808 2178 2390 2406 2105 1371  960
667A Lytt  200901142  569  289  229  610 1155 1673 2114 2562 2556 2324 1863 1313
667A Lytt  200901151  805  441  412  394  905 1442 1822 2300 2539 2372 2067 1584
667A Lytt  200901152 1036  675  340  420  779 1258 1756 2213 2467 2571 2463 1735
667A Lytt  200901161 1445  966  534  485  780  956 1545 2028 2306 2509 2450 2095
667A Lytt  200901162 1585 1111  862  588  575 1099 1395 1902 2215 2564 2408 2182
667A Lytt  200901171 1876 1422  965  675  740  874 1190 1524 1990 2328 2440 2376
667A Lytt  200901172 1974 1591 1191  798  678  792 1121 1544 1787 2333 2473 2288
667A Lytt  200901181 2251 1856 1346  900  858  649  804 1217 1632 1963 2282 2391
667A Lytt  200901182 2267 1910 1641 1212  791  890  958 1124 1451 1993 2081 2182
667A Lytt  200901191 2437 1979 1616 1211 1172  695  729 1118 1240 1595 2079 2287
667A Lytt  200901192 2159 2255 1840 1476 1240  915  854  923 1177 1554 1756 2032
667A Lytt  200901201 2305 2117 1828 1650 1154  866  768  828  855 1267 1724 1887
667A Lytt  200901202 2190 2200 2057 1682 1415 1118  724  819  848 1079 1423 1751
667A Lytt  200901211 1882 2110 1992 1637 1529 1076  876  704  705 1036 1240 1664
667A Lytt  200901212 1885 2037 2096 1825 1560 1414  882  733  801  827 1132 1444
667A Lytt  200901221 1709 2015 1970 1841 1614 1308  956  718  618  741 1029 1326
667A Lytt  200901222 1641 1911 2142 1959 1852 1637 1076  946  810  777  835 1241
667A Lytt  200901231 1613 1761 1989 2097 1846 1605 1266 1006  725  703  881 1087
667A Lytt  200901232 1544 1889 2026 2173 2067 1862 1487 1103  923  852  696  949
667A Lytt  200901241 1429 1632 1789 2135 2144 1820 1535 1268  868  767  806  892
667A Lytt  200901242 1245 1700 1959 2091 2208 2139 1777 1369 1167  800  785  935
667A Lytt  200901251 1017 1499 1803 1965 2012 2057 1705 1366 1065  839  645  786
667A Lytt  200901252 1000 1313 1831 1891 2228 2295 1865 1770 1268  940  787  806
667A Lytt  200901261  838 1224 1665 1862 2120 2228 2046 1733 1350 1148  799  767
667A Lytt  200901262  979 1116 1621 1984 2109 2342 2251 2003 1612 1389  856  769
667A Lytt  200901271  890 1089 1267 1852 2099 2059 2208 2089 1614 1272 1129  666
667A Lytt  200901272  827 1009 1245 1723 2077 2230 2292 2192 1758 1584 1003  764
667A Lytt  200901281  750  804  973 1426 1907 1946 2144 2155 1755 1440 1162  852
667A Lytt  200901282  621  748  993 1313 1700 2122 2237 2058 2016 1770 1073  936
667A Lytt  200901291  633  726  725 1027 1643 1746 1963 2239 1952 1615 1380 1006
667A Lytt  200901292  539  688  727  951 1389 1908 2045 1995 2224 1830 1342 1135
667A Lytt  200901301  755  607  581  835 1298 1619 1853 2115 2149 1923 1594 1329
667A Lytt  200901302  920  664  755  808 1212 1604 1974 2134 2034 2149 1809 1300
667A Lytt  200901311 1162  774  570  688  978 1267 1638 2001 2098 2102 1870 1452
667A Lytt  200901312 1152  793  723  705  865 1320 1700 1932 2257 2262 2116 1625
667A Lytt  200902011 1499 1242  753  719  881 1131 1440 1988 2186 2180 2210 1957
667A Lytt  200902012 1548 1212  968  695  761 1048 1353 1734 2101 2230 2292 1921
667A Lytt  200902021 1819 1405  997  741  809  842 1124 1632 1870 2134 2367 2200
667A Lytt  200902022 1805 1468 1268  814  612  888 1021 1320 1791 2083 2152 2170
667A Lytt  200902031 1966 1678 1292  852  764  621  847 1188 1589 1913 2218 2283
667A Lytt  200902032 2132 1820 1513 1115  715  722  780  870 1375 1724 1903 2156
667A Lytt  200902041 2192 1870 1507 1232  813  559  589  840 1071 1478 2007 2188
667A Lytt  200902042 2215 2163 1828 1356 1051  734  595  631  969 1363 1672 1900
667A Lytt  200902051 2256 2192 1755 1688 1139  637  580  533  673 1105 1579 1928
667A Lytt  200902052 2366 2301 2164 1855 1452 1093  581  582  591  905 1277 1715
667A Lytt  200902061 2045 2316 2183 1994 1591 1101  711  471  473  729 1185 1664
667A Lytt  200902062 2128 2439 2494 2373 1914 1546  970  575  533  619  857 1342
667A Lytt  200902071 1872 2155 2418 2372 2004 1523 1044  638  447  395  741 1147
667A Lytt  200902072 1634 2235 2480 2638 2250 1905 1473 1010  617  463  524  821
667A Lytt  200902081 1365 1970 2217 2397 2432 2007 1569 1064  571  368  383  735
667A Lytt  200902082 1190 1814 2322 2593 2602 2526 1999 1380 1100  595  523  576
667A Lytt  200902091  917 1606 2001 2353 2658 2478 2098 1772  893  603  391  337
667A Lytt  200902092  698 1372 1987 2334 2723 2898 2242 1956 1651  790  472  550
667A Lytt  200902101  417 1032 1637 2065 2397 2685 2514 2071 1479 1043  579  352
667A Lytt  200902102  329  765 1289 1870 2317 2630 2636 2262 1922 1241  718  413
667A Lytt  200902111  345  446  951 1609 2099 2386 2552 2437 1860 1470  970  424
667A Lytt  200902112  248  426  758 1232 1980 2381 2521 2560 2302 1765 1199  762
667A Lytt  200902121  450  412  528 1195 1693 2055 2559 2626 2303 2025 1475  952
667A Lytt  200902122  538  452  478  877 1504 1953 2404 2516 2526 2217 1636 1236
667A Lytt  200902131  786  457  487  785 1302 1700 2130 2549 2476 2296 1910 1395
667A Lytt  200902132  937  464  497  461  897 1495 1893 2243 2486 2228 1902 1422
667A Lytt  200902141 1035  690  315  473  882 1114 1597 2101 2228 2204 2184 1662
667A Lytt  200902142 1167  777  588  350  557 1027 1392 1650 2116 2251 1983 1681
667A Lytt  200902151 1427  997  462  494  656  781 1198 1766 1929 2116 2320 1986
667A Lytt  200902152 1576 1221  949  442  562  840 1104 1428 1935 2134 2068 2045
667A Lytt  200902161 1776 1282  949  794  549  565 1032 1367 1517 1991 2285 2044
667A Lytt  200902162 1891 1601 1168  713  680  760  732 1110 1581 1807 1934 2094
667A Lytt  200902171 1959 1568 1274 1073  747  605  847 1039 1220 1802 2046 1973
667A Lytt  200902172 2119 1904 1458 1157  922  785  617  883 1230 1459 1723 2019
667A Lytt  200902181 1996 1750 1531 1237  876  653  760  779  969 1390 1805 1961
667A Lytt  200902182 2093 2111 1786 1438 1203  952  710  797  988 1203 1556 1807
667A Lytt  200902191 2034 2010 1781 1580 1234  897  869  754  831 1181 1551 1796
667A Lytt  200902192 2023 2191 2016 1716 1582 1213  866  822  912 1137 1342 1693
667A Lytt  200902201 2046 2097 2029 1943 1641 1185 1124  949  842 1085 1483 1764
667A Lytt  200902202 2018 2300 2363 2080 1915 1611 1211  950  988 1015 1192 1520
667A Lytt  200902211 1898 2024 2087 2039 1944 1493 1155 1032  811  784 1199 1420
667A Lytt  200902212 1785 2041 2293 2237 1917 1873 1399  988  977  973  852 1238
667A Lytt  200902221 1641 1866 1964 2057 2128 1609 1329 1159  741  683  960 1081
667A Lytt  200902222 1334 1776 2183 2041 2031 2007 1603 1048  923  907  655  882
667A Lytt  200902231 1251 1636 1746 2092 2168 1751 1595 1296  854  641  791  876
667A Lytt  200902232 1088 1531 2002 2021 2119 2276 1709 1414 1169  812  674  749
667A Lytt  200902241  946 1331 1619 1910 2103 1975 1787 1482 1069  754  684  732
667A Lytt  200902242  835 1209 1653 1912 2080 2304 1952 1585 1351  960  659  689
667A Lytt  200902251  729  951 1474 1815 1935 2115 2006 1638 1326  904  654  592
667A Lytt  200902252  588  877 1297 1653 1977 2177 2075 1788 1505 1143  742  578
667A Lytt  200902261  552  728 1081 1546 1843 1979 2167 1814 1493 1173  767  520
667A Lytt  200902262  540  574  939 1408 1761 1942 2173 1905 1675 1400  902  576
667A Lytt  200902271  448  535  697 1147 1601 1865 2019 2121 1659 1442 1041  677
667A Lytt  200902272  491  509  673 1081 1532 1871 2021 2139 1981 1658 1284  758
667A Lytt  200902281  591  514  612  906 1417 1811 1990 2369 2136 1928 1633 1077
667A Lytt  200902282  814  624  754  975 1275 1769 2047 2096 2236 1909 1703 1195
667A Lytt  200903011  838  670  493  713 1076 1557 1890 2218 2271 2154 1963 1500
667A Lytt  200903012 1071  782  676  748  934 1510 1750 2055 2276 2239 2040 1550
667A Lytt  200903021 1227  812  596  587  872 1116 1584 1967 2090 2256 2109 1827
667A Lytt  200903022 1312  905  683  556  532  951 1371 1556 2004 2194 2108 1806
667A Lytt  200903031 1442 1069  637  544  521  858 1122 1569 1898 2161 2274 2046
667A Lytt  200903032 1684 1309  948  552  504  681  902 1217 1721 2051 2108 2064
667A Lytt  200903041 1852 1390  964  628  532  485  843 1197 1528 1985 2295 2301
667A Lytt  200903042 2035 1734 1356  870  513  639  579  927 1359 1749 2102 2224
667A Lytt  200903051 2154 1862 1412  965  855  405  648  911 1201 1670 2175 2344
667A Lytt  200903052 2360 2242 1814 1386  962  793  621  760 1035 1504 1899 2081
667A Lytt  200903061 2360 2191 1927 1548 1063  756  647  573  882 1338 1869 2282
667A Lytt  200903062 2527 2555 2309 1968 1510  971  760  644  596 1125 1657 1892
667A Lytt  200903071 2290 2569 2311 1992 1662 1164  775  605  647  899 1481 1991
667A Lytt  200903072 2286 2604 2607 2391 1978 1465  979  647  617  813 1186 1633
667A Lytt  200903081 2089 2378 2655 2379 2152 1652 1110  740  538  594  923 1518
667A Lytt  200903082 2051 2408 2703 2777 2328 1999 1529  851  672  664  736 1009
667A Lytt  200903091 1738 2106 2272 2599 2479 1933 1632 1039  635  496  639  949
667A Lytt  200903092 1445 2034 2474 2683 2650 2357 1821 1255  793  758  504  674
